ts,agent_id,throttle,steer,brake
132273,0,0.8785402178764343,-0.024660736322402954,0.0
132274,0,0.8999999761581421,-0.010434206575155258,0.0
132275,0,0.7570616602897644,-0.007919112220406532,0.0
132276,0,0.8999999761581421,0.001847263309173286,0.0
132277,0,0.8999999761581421,0.0037308852188289165,0.0
132278,0,0.8999999761581421,0.005629557650536299,0.0
132279,0,0.8999999761581421,0.012585693970322609,0.0
132280,0,0.8999999761581421,0.014589397236704826,0.0
132281,0,0.8999999761581421,0.01576756127178669,0.0
132282,0,0.8999999761581421,0.012998501770198345,0.0
132283,0,0.8999999761581421,0.012860165908932686,0.0
132284,0,0.8999999761581421,0.012799455784261227,0.0
132285,0,0.8999999761581421,0.014128071255981922,0.0
132286,0,0.8999999761581421,0.014030379243195057,0.0
132287,0,0.8999999761581421,0.012424693442881107,0.0
132288,0,0.8999999761581421,0.013538547791540623,0.0
132289,0,0.8999999761581421,0.014295941218733788,0.0
132290,0,0.8999999761581421,0.015569073148071766,0.0
132291,0,0.8999999761581421,0.014901856891810894,0.0
132292,0,0.8999999761581421,0.015638630837202072,0.0
132293,0,0.8999999761581421,0.01694577932357788,0.0
132294,0,0.8999999761581421,0.015299765393137932,0.0
132295,0,0.8999999761581421,0.016940459609031677,0.0
132296,0,0.8999999761581421,0.017189083620905876,0.0
132297,0,0.8999999761581421,0.017899783328175545,0.0
132298,0,0.8999999761581421,0.018334930762648582,0.0
132299,0,0.8999999761581421,0.01807398721575737,0.0
132300,0,0.8999999761581421,0.017927756533026695,0.0
132301,0,0.8999999761581421,0.015965469181537628,0.0
132302,0,0.8999999761581421,0.01710958406329155,0.0
132303,0,0.8999999761581421,0.016391577199101448,0.0
132304,0,0.8999999761581421,0.01684177853167057,0.0
132305,0,0.8999999761581421,0.017431626096367836,0.0
132306,0,0.8999999761581421,0.016660522669553757,0.0
132307,0,0.8999999761581421,0.017320316284894943,0.0
132308,0,0.8999999761581421,0.01690627448260784,0.0
132309,0,0.8999999761581421,0.016601186245679855,0.0
132310,0,0.8999999761581421,0.018016114830970764,0.0
132311,0,0.8999999761581421,0.016761276870965958,0.0
132312,0,0.8999999761581421,0.017734408378601074,0.0
132313,0,0.8999999761581421,0.020167671144008636,0.0
132314,0,0.8999999761581421,0.019789882004261017,0.0
132315,0,0.8999999761581421,0.020431354641914368,0.0
132316,0,0.8999999761581421,0.020550137385725975,0.0
132317,0,0.8999999761581421,0.019708316773176193,0.0
132318,0,0.8999999761581421,0.019581647589802742,0.0
132319,0,0.8999999761581421,0.02045857347548008,0.0
132320,0,0.8999999761581421,0.021191364154219627,0.0
132321,0,0.8999999761581421,0.022974710911512375,0.0
