ts,agent_id,x,y,z,v
15546895,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
15546896,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
15546897,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
15546898,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
15546899,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
15546900,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
15546901,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
15546902,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
15546903,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.565971140738029e-08
15546904,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.51119321908407e-08
15546905,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.0754296811847216e-08
15546906,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.369010819796698e-08
15546907,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.0002855097340155347
15546908,0,192.36244201660156,-86.26265716552734,-0.03865550830960274,0.0011519597784521508
15546909,0,192.36241149902344,-86.26264190673828,-0.034043312072753906,0.00047891699976769503
15546910,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.0001314991096468984
15546911,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.543136834349469e-05
15546912,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.0001269993884231729
15546913,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00015972556824523447
15546914,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016807991783400066
15546915,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016264183278365206
15546916,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015103860129806254
15546917,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013679046366471672
15546918,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.0001221586412259694
15546919,0,192.36244201660156,-86.26265716552734,0.016817893832921982,0.0001087132566884052
15546920,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.605630609073566e-05
15546921,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.446666034221425e-05
15546922,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.401340726282347e-05
15546923,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.456104123230612e-05
15546924,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.6380020990591995e-05
15546925,0,192.36245727539062,-86.2626724243164,0.02796676568686962,4.942993263320659e-05
15546926,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.2836965153360297e-05
15546927,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.796173943524166e-05
15546928,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.287592784508302e-05
15546929,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.882448589384333e-05
15546930,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.503691886391612e-05
15546931,0,192.36245727539062,-86.2626724243164,0.03187461942434311,2.1612833081974545e-05
15546932,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.8207729882650586e-05
15546933,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6518546064412712e-05
15546934,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.3999503271609672e-05
15546935,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.2456344342091984e-05
15546936,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.0549259852266105e-05
15546937,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.196837968964168e-06
15546938,0,192.36245727539062,-86.2626724243164,0.033222541213035583,7.839808234306013e-06
15546939,0,192.36245727539062,-86.2626724243164,0.03330310806632042,6.788925827999115e-06
15546940,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.435263932993407e-06
15546941,0,192.36245727539062,-86.2626724243164,0.03342258557677269,5.319785274543494e-06
15546942,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.79594057551978e-06
15546943,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.0743180836932694e-07
15546944,0,192.36245727539062,-86.26268005371094,0.03348476439714432,3.267206306031211e-07
15546945,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.8226614760121863e-07
