ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
17047,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
17048,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
17049,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
17050,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
17051,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
17052,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
17053,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
17054,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
17055,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
17056,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
17057,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
17058,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
17059,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
17060,0,5.582061392361894,195.56744384765625,-90.83265686035156,0.011098288930952549
17061,0,5.5820373134467065,195.56744384765625,-90.83265686035156,0.009217948652803898
17062,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
17063,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
17064,0,5.581915910488065,195.56744384765625,-90.83265686035156,0.0055175782181322575
17065,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
17066,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
17067,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
17068,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
17069,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
17070,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
17071,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
17072,0,5.5818513325650745,195.56744384765625,-90.83265686035156,0.0022409819066524506
