ts,agent_id,x,y,z,v
130909,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
130910,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
130911,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
130912,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
130913,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
130914,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
130915,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
130916,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
130917,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.6240691749639356e-08
130918,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.508479431219317e-08
130919,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.069430253545496e-08
130920,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.353811139281583e-08
130921,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.000285772061009696
130922,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011563535097882265
130923,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.0004818913698704101
130924,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013279891249003243
130925,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.506603570185765e-05
130926,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.0001270261272855218
130927,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016045442477886029
130928,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001690563496314987
130929,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016400202110565106
130930,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015221434817420948
130931,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013866250845987057
130932,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012368496049706707
130933,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011012314517739275
130934,0,192.36245727539062,-86.26266479492188,0.019500579684972763,9.697006782511984e-05
130935,0,192.36245727539062,-86.26266479492188,0.02179538644850254,8.544739691187875e-05
130936,0,192.36245727539062,-86.26266479492188,0.02374778687953949,7.410592604319923e-05
130937,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.527077991778968e-05
130938,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.6904287595361455e-05
130939,0,192.36245727539062,-86.2626724243164,0.02796676568686962,4.972145818994276e-05
130940,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.323126991206066e-05
130941,0,192.36245727539062,-86.2626724243164,0.029767073690891266,3.8000895754431955e-05
130942,0,192.36245727539062,-86.2626724243164,0.030449293553829193,3.288724172464156e-05
130943,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.8783388372194503e-05
130944,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.503017419260602e-05
130945,0,192.36245727539062,-86.2626724243164,0.031874656677246094,2.190415271177448e-05
130946,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.8292139204310243e-05
130947,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.667734729393345e-05
130948,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.4086199744785496e-05
130949,0,192.36245727539062,-86.2626724243164,0.03285682573914528,1.2521467955490876e-05
130950,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.1160246743711727e-05
130951,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.44286702583414e-06
130952,0,192.36245727539062,-86.2626724243164,0.03322257846593857,7.80440368099275e-06
130953,0,192.36245727539062,-86.2626724243164,0.033303145319223404,7.00133210893159e-06
130954,0,192.36245727539062,-86.2626724243164,0.033368948847055435,5.477064863966397e-06
130955,0,192.36245727539062,-86.2626724243164,0.033422622829675674,5.075934945935205e-06
130956,0,192.36245727539062,-86.26268005371094,0.033466413617134094,4.510565118237874e-06
130957,0,192.36245727539062,-86.26268005371094,0.0334714874625206,4.0735454980743764e-07
130958,0,192.36245727539062,-86.26268005371094,0.03348476439714432,3.259920401679592e-07
130959,0,192.36245727539062,-86.26268005371094,0.03350048139691353,3.818519745426675e-07
130960,0,192.36245727539062,-86.26268005371094,0.033516958355903625,4.133160187506654e-07
130961,0,192.36245727539062,-86.26268005371094,0.033533286303281784,4.4711634435208854e-07
130962,0,192.36245727539062,-86.26268005371094,0.03354877233505249,3.753550356698731e-07
130963,0,192.36245727539062,-86.26268005371094,0.0335630401968956,2.8356935223838755e-07
130964,0,192.36245727539062,-86.26268005371094,0.03357597440481186,2.8354144329404765e-07
130965,0,192.36245727539062,-86.26268005371094,0.0335874930024147,2.3267465803246226e-07
130966,0,192.36245727539062,-86.26268005371094,0.033597640693187714,1.5314231744175693e-07
130967,0,192.36245727539062,-86.26268005371094,0.033606529235839844,1.611480176075807e-07
130968,0,192.36245727539062,-86.26268005371094,0.033614158630371094,2.1128389721599861e-07
130969,0,192.36245727539062,-86.26268005371094,0.033620718866586685,1.404989744621769e-07
130970,0,192.36245727539062,-86.26268005371094,0.03362636640667915,1.011194821582632e-07
130971,0,192.36245727539062,-86.26268005371094,0.03363117203116417,7.941076556316038e-08
130972,0,192.36245727539062,-86.26268005371094,0.033635254949331284,9.631627201917245e-08
130973,0,192.36245727539062,-86.26268005371094,0.0336386114358902,8.017347356349516e-08
130974,0,192.36245727539062,-86.26268005371094,0.0336386114358902,1.3249354548649688e-07
130975,0,192.36245727539062,-86.26268005371094,0.03364013507962227,9.513434050618335e-08
130976,0,192.36245727539062,-86.26268005371094,0.0336415097117424,8.127731183610951e-08
130977,0,192.36245727539062,-86.26268005371094,0.0336429588496685,7.676802729552104e-08
130978,0,192.36245727539062,-86.26268005371094,0.03364437073469162,2.7616418459171195e-08
130979,0,192.36245727539062,-86.26268005371094,0.03364570438861847,6.717364606315598e-08
130980,0,192.36245727539062,-86.26268005371094,0.033647000789642334,1.2529171995307993e-08
130981,0,192.36245727539062,-86.26268005371094,0.03364814817905426,1.691375710409502e-07
130982,0,192.36245727539062,-86.26268005371094,0.033649176359176636,1.5208317778179998e-07
130983,0,192.36245727539062,-86.26268005371094,0.033649176359176636,1.0413804292098367e-07
130984,0,192.36245727539062,-86.26268005371094,0.03365089371800423,9.838458032221233e-08
130985,0,192.36245727539062,-86.26268005371094,0.03365089371800423,2.681598403913147e-08
130986,0,192.36245727539062,-86.26268005371094,0.03365215286612511,1.7156221258944195e-08
130987,0,192.36245727539062,-86.26268005371094,0.03365215286612511,5.263824760745161e-08
130988,0,192.36245727539062,-86.26268005371094,0.03365215286612511,4.7410588475901644e-08
130989,0,192.36245727539062,-86.26268005371094,0.033653486520051956,9.691371725000033e-08
130990,0,192.36245727539062,-86.26268005371094,0.033653486520051956,1.6563980487753307e-08
130991,0,192.36245727539062,-86.26268005371094,0.033653486520051956,5.6119184233157016e-08
130992,0,192.36245727539062,-86.26268005371094,0.033653486520051956,9.991693752021187e-08
130993,0,192.36245727539062,-86.26268005371094,0.033653486520051956,6.444887395161233e-09
130994,0,192.36245727539062,-86.26268005371094,0.033653486520051956,1.2669853709423655e-08
130995,0,192.36245727539062,-86.26268005371094,0.033653486520051956,1.064765133964678e-08
130996,0,192.36245727539062,-86.26268005371094,0.033653486520051956,1.0135277789191344e-08
130997,0,192.36245727539062,-86.26268005371094,0.03365451842546463,9.656502949767673e-09
130998,0,192.36245727539062,-86.26268005371094,0.03365451842546463,7.2948805074664524e-09
130999,0,192.36245727539062,-86.26268005371094,0.03365451842546463,4.892473066922695e-08
131000,0,192.36245727539062,-86.26268005371094,0.03365451842546463,2.3180685135661247e-08
131001,0,192.36245727539062,-86.26268005371094,0.03365451842546463,3.372149325055212e-09
131002,0,192.36245727539062,-86.26268005371094,0.03365451842546463,3.5410121766280906e-09
131003,0,192.36245727539062,-86.26266479492188,0.03365615755319595,0.0013573198849582313
131004,0,192.3624725341797,-86.25653839111328,0.03353565186262131,0.32015615063481434
131005,0,192.36251831054688,-86.24253845214844,0.033331070095300674,0.6303121554635002
131006,0,192.36257934570312,-86.2209243774414,0.03309104964137077,0.9310671200117986
131007,0,192.3626251220703,-86.19197845458984,0.03284568712115288,1.2219847948232243
131008,0,192.3627166748047,-86.15596771240234,0.032613106071949005,1.5027979159568987
131009,0,192.36276245117188,-86.11314392089844,0.032403334975242615,1.7733000690704739
131010,0,192.36280822753906,-86.06376647949219,0.03222118318080902,2.0334346047696816
131011,0,192.36289978027344,-86.00811004638672,0.03206821531057358,2.2832075982066757
131012,0,192.3629608154297,-85.9464340209961,0.03194393217563629,2.5226776962348607
131013,0,192.3631134033203,-85.87897491455078,0.03184676915407181,2.7520253657851694
131014,0,192.36329650878906,-85.80598449707031,0.03177444264292717,2.971453973915653
131015,0,192.363525390625,-85.72771453857422,0.0317244715988636,3.181243132085312
131016,0,192.36383056640625,-85.6443862915039,0.03169376403093338,3.3817156028958135
131017,0,192.36415100097656,-85.55622100830078,0.031680259853601456,3.5732350922732885
131018,0,192.3645477294922,-85.46344757080078,0.03168094530701637,3.756193021280698
131019,0,192.36495971679688,-85.36625671386719,0.0316937230527401,3.9310008020757907
131020,0,192.36538696289062,-85.26485443115234,0.03171653673052788,4.098136764646528
131021,0,192.36585998535156,-85.15940856933594,0.031747397035360336,4.25829442600908
131022,0,192.36631774902344,-85.05009460449219,0.03178443759679794,4.411987085596106
131023,0,192.36680603027344,-84.93704986572266,0.031826283782720566,4.5595557190431055
