ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
15545920,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
15545921,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
15545922,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
15545923,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
15545924,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
15545925,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
15545926,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
15545927,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
15545928,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
15545929,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
15545930,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
15545931,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
15545932,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
15545933,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
15545934,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
15545935,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
15545936,0,5.581948395724954,195.56744384765625,-90.83265686035156,0.00649261474609375
15545937,0,5.581915910632607,195.56744384765625,-90.83265686035156,0.0055175782181322575
15545938,0,5.581894103986878,195.56744384765625,-90.83265686035156,0.004734840244054794
15545939,0,5.581857788633585,195.56744384765625,-90.83265686035156,0.004106712061911821
15545940,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
15545941,0,5.581852851883691,195.56744384765625,-90.83265686035156,0.003198814345523715
15545942,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
15545943,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
15545944,0,5.581858257548936,195.56744384765625,-90.83265686035156,0.00240745535120368
15545945,0,5.581851332686023,195.56744384765625,-90.83265686035156,0.0022409819066524506
15545946,0,5.581859368672208,195.56744384765625,-90.83265686035156,0.0021076963748782873
15545947,0,5.581867010920091,195.56744384765625,-90.83265686035156,0.0020010375883430243
15545948,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
15545949,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
15545950,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
15545951,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
15545952,0,5.58188889394076,195.56744384765625,-90.83265686035156,0.0017144393641501665
15545953,0,5.581892507850435,195.56744384765625,-90.83265686035156,0.0016865539364516735
15545954,0,5.581895574108779,195.56744384765625,-90.83265686035156,0.0016643141862004995
15545955,0,5.581898159364009,195.56744384765625,-90.83265686035156,0.0016465758671984076
15545956,0,5.581900327548116,195.56744384765625,-90.83265686035156,0.001632423372939229
15545957,0,5.58190213758969,195.56744384765625,-90.83265686035156,0.0016210937174037099
15545958,0,5.581903642873353,195.56744384765625,-90.83265686035156,0.0016120909713208675
15545959,0,5.581904890803503,195.56744384765625,-90.83265686035156,0.0016048812540248036
15545960,0,5.581905921432526,195.56744384765625,-90.83265686035156,0.0015991592081263661
15545961,0,5.581906771328464,195.56744384765625,-90.83265686035156,0.0015946197090670466
15545962,0,5.581907470316533,195.56744384765625,-90.83265686035156,0.0015909957000985742
15545963,0,5.581908044248746,195.56744384765625,-90.83265686035156,0.001588096609339118
15545964,0,5.581908514439032,195.56744384765625,-90.83265686035156,0.0015857695834711194
15545965,0,5.581908899371498,195.56744384765625,-90.83265686035156,0.0015839386032894254
15545966,0,5.581909213320883,195.56744384765625,-90.83265686035156,0.0015824889997020364
15545967,0,5.581903223963587,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545968,0,5.581903252948857,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545969,0,5.5819033288176,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545970,0,5.581903418670491,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545971,0,5.581903512915525,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545972,0,5.581903606356219,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545973,0,5.581903695022975,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545974,0,5.581903776753006,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545975,0,5.581903850640155,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545976,0,5.581903916909861,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545977,0,5.581903975318798,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545978,0,5.581904026308279,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545979,0,5.581904070085893,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545980,0,5.581904107736996,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545981,0,5.581904140156045,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545982,0,5.581904167746674,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545983,0,5.581904190977342,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545984,0,5.581904210252893,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545985,0,5.581904210252893,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545986,0,5.581904219003505,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545987,0,5.581904226898667,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545988,0,5.581904235222118,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545989,0,5.581904243331961,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545990,0,5.581904250992773,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545991,0,5.581904258439901,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545992,0,5.581904265031289,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545993,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545994,0,5.581904270938058,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545995,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545996,0,5.581904280804496,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545997,0,5.58190428825283,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545998,0,5.58190428825283,195.56744384765625,-90.83265686035156,0.0015813064528629184
15545999,0,5.58190428825283,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546000,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546001,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546002,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546003,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546004,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546005,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546006,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546007,0,5.581904295487419,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546008,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
15546009,0,5.5819043016306225,195.56744384765625,-90.83265686035156,0.0015813064528629184
