ts,agent_id,throttle,steer,brake
15547837,0,0.8999999761581421,-0.0010134429903700948,0.0
15547838,0,0.8999999761581421,-0.010019492357969284,0.0
15547839,0,0.8999999761581421,-0.006060764659196138,0.0
15547840,0,0.8999999761581421,-0.0075780232436954975,0.0
15547841,0,0.8999999761581421,-0.0016166875138878822,0.0
15547842,0,0.8999999761581421,0.0042555201798677444,0.0
15547843,0,0.8999999761581421,0.0063295080326497555,0.0
15547844,0,0.8999999761581421,0.006267015356570482,0.0
15547845,0,0.8999999761581421,0.010997838340699673,0.0
15547846,0,0.8999999761581421,0.03228162229061127,0.0
15547847,0,0.8999999761581421,0.03092862479388714,0.0
15547848,0,0.8999999761581421,0.04129144921898842,0.0
15547849,0,0.8999999761581421,0.030648833140730858,0.0
15547850,0,0.8999999761581421,0.035645220428705215,0.0
15547851,0,0.8999999761581421,0.051141541451215744,0.0
15547852,0,0.8999999761581421,0.0411728210747242,0.0
15547853,0,0.8999999761581421,0.0442323237657547,0.0
15547854,0,0.8999999761581421,0.03747757151722908,0.0
15547855,0,0.8999999761581421,0.03776642680168152,0.0
15547856,0,0.8999999761581421,0.0265645869076252,0.0
15547857,0,0.8999999761581421,0.017869865521788597,0.0
15547858,0,0.8999999761581421,0.021833185106515884,0.0
15547859,0,0.8999999761581421,0.018645713105797768,0.0
15547860,0,0.8999999761581421,0.01974443905055523,0.0
15547861,0,0.8999999761581421,0.01587170548737049,0.0
15547862,0,0.8999999761581421,0.014911986887454987,0.0
15547863,0,0.8999999761581421,0.015274194069206715,0.0
15547864,0,0.8999999761581421,0.017930686473846436,0.0
15547865,0,0.8999999761581421,0.0175103060901165,0.0
15547866,0,0.8999999761581421,0.014863050542771816,0.0
15547867,0,0.8999999761581421,0.017144057899713516,0.0
15547868,0,0.8999999761581421,0.015695275738835335,0.0
15547869,0,0.8999999761581421,0.015041914768517017,0.0
15547870,0,0.8999999761581421,0.01580079272389412,0.0
15547871,0,0.8999999761581421,0.017308587208390236,0.0
15547872,0,0.8999999761581421,0.018411090597510338,0.0
15547873,0,0.8999999761581421,0.015023716725409031,0.0
15547874,0,0.8999999761581421,0.017945123836398125,0.0
15547875,0,0.8999999761581421,0.016037102788686752,0.0
15547876,0,0.8999999761581421,0.017546692863106728,0.0
15547877,0,0.8999999761581421,0.01500072330236435,0.0
15547878,0,0.8999999761581421,0.01940835453569889,0.0
15547879,0,0.8999999761581421,0.0188133642077446,0.0
15547880,0,0.8999999761581421,0.016568168997764587,0.0
15547881,0,0.8999999761581421,0.019090889021754265,0.0
15547882,0,0.8999999761581421,0.017448417842388153,0.0
15547883,0,0.8999999761581421,0.016692953184247017,0.0
15547884,0,0.8999999761581421,0.01725134812295437,0.0
15547885,0,0.8999999761581421,0.01789257302880287,0.0
15547886,0,0.8999999761581421,0.018953924998641014,0.0
15547887,0,0.8999999761581421,0.01579211838543415,0.0
15547888,0,0.8999999761581421,0.01725821942090988,0.0
15547889,0,0.8999999761581421,0.016457026824355125,0.0
15547890,0,0.8999999761581421,0.015005216933786869,0.0
15547891,0,0.8999999761581421,0.0165764931589365,0.0
15547892,0,0.8999999761581421,0.01662597246468067,0.0
15547893,0,0.8999999761581421,0.01401946134865284,0.0
15547894,0,0.8999999761581421,0.012877227738499641,0.0
15547895,0,0.8999999761581421,0.013206171803176403,0.0
15547896,0,0.8999999761581421,0.014262906275689602,0.0
15547897,0,0.8999999761581421,0.012994741089642048,0.0
15547898,0,0.8999999761581421,0.012534565292298794,0.0
15547899,0,0.8999999761581421,0.013847106136381626,0.0
15547900,0,0.8999999761581421,0.013615349307656288,0.0
15547901,0,0.8999999761581421,0.010735449381172657,0.0
15547902,0,0.8999999761581421,0.01370382122695446,0.0
15547903,0,0.8999999761581421,0.013872764073312283,0.0
15547904,0,0.8999999761581421,0.013742726296186447,0.0
15547905,0,0.8999999761581421,0.012075119651854038,0.0
15547906,0,0.8999999761581421,0.01390013750642538,0.0
15547907,0,0.8999999761581421,0.013832192867994308,0.0
15547908,0,0.8999999761581421,0.01143839955329895,0.0
15547909,0,0.8999999761581421,0.012133237905800343,0.0
15547910,0,0.8999999761581421,0.013566295616328716,0.0
15547911,0,0.8999999761581421,0.013116064481437206,0.0
15547912,0,0.8999999761581421,0.013508099131286144,0.0
15547913,0,0.8999999761581421,0.013997150585055351,0.0
15547914,0,0.8999999761581421,0.013853833079338074,0.0
15547915,0,0.8999999761581421,0.011584530584514141,0.0
15547916,0,0.8999999761581421,0.013389981351792812,0.0
15547917,0,0.8999999761581421,0.012561793439090252,0.0
15547918,0,0.8999999761581421,0.012872559949755669,0.0
15547919,0,0.8999999761581421,0.013514253310859203,0.0
15547920,0,0.8999999761581421,0.014633686281740665,0.0
15547921,0,0.8999999761581421,0.014777908101677895,0.0
15547922,0,0.8999999761581421,0.011746371164917946,0.0
15547923,0,0.8999999761581421,0.012927301228046417,0.0
15547924,0,0.8999999761581421,0.01372558530420065,0.0
15547925,0,0.8999999761581421,0.01179441623389721,0.0
15547926,0,0.8999999761581421,0.01254797913134098,0.0
15547927,0,0.8999999761581421,0.013198698870837688,0.0
15547928,0,0.8999999761581421,0.01540376152843237,0.0
15547929,0,0.8999999761581421,0.011943543329834938,0.0
15547930,0,0.8999999761581421,0.0122304642572999,0.0
15547931,0,0.8999999761581421,0.012678487226366997,0.0
15547932,0,0.8999999761581421,0.011506782844662666,0.0
