ts,agent_id,cvip,cvip_x,cvip_y,cvip_z
15547837,0,500.4911885387494,198.76744079589844,-95.83265686035156,-499.8193664550781
15547838,0,5.595579574090421,195.56744384765625,-90.83265686035156,0.09999999403953552
15547839,0,5.592365059106882,195.56744384765625,-90.83265686035156,0.09540698677301407
15547840,0,5.589577830706274,195.56744384765625,-90.83265686035156,0.08469131588935852
15547841,0,5.587154487252182,195.56744384765625,-90.83265686035156,0.0693112164735794
15547842,0,5.58490284657624,195.56744384765625,-90.83265686035156,0.05613723769783974
15547843,0,5.583078219951395,195.56744384765625,-90.83265686035156,0.04550548270344734
15547844,0,5.582027767701456,195.56744384765625,-90.83265686035156,0.03692970052361488
15547845,0,5.581839537785531,195.56744384765625,-90.83265686035156,0.030015792697668076
15547846,0,5.581937002716514,195.56744384765625,-90.83265686035156,0.024444427341222763
15547847,0,5.582054312131681,195.56744384765625,-90.83265686035156,0.01995697058737278
15547848,0,5.582115992201545,195.56744384765625,-90.83265686035156,0.01634414680302143
15547849,0,5.582104629980321,195.56744384765625,-90.83265686035156,0.013436851091682911
15547850,0,5.582061392693935,195.56744384765625,-90.83265686035156,0.011098288930952549
15547851,0,5.58203731373542,195.56744384765625,-90.83265686035156,0.009217948652803898
15547852,0,5.581991710267062,195.56744384765625,-90.83265686035156,0.007706718053668737
15547853,0,5.581948395525624,195.56744384765625,-90.83265686035156,0.00649261474609375
15547854,0,5.581915910488065,195.56744384765625,-90.83265686035156,0.0055175782181322575
15547855,0,5.5818941038894065,195.56744384765625,-90.83265686035156,0.004734840244054794
15547856,0,5.5818577886878655,195.56744384765625,-90.83265686035156,0.004106712061911821
15547857,0,5.581852601613148,195.56744384765625,-90.83265686035156,0.003602867014706135
15547858,0,5.581852851864529,195.56744384765625,-90.83265686035156,0.003198814345523715
15547859,0,5.581844342228537,195.56744384765625,-90.83265686035156,0.002874908270314336
15547860,0,5.581850665159098,195.56744384765625,-90.83265686035156,0.0026153563521802425
15547861,0,5.581858257649919,195.56744384765625,-90.83265686035156,0.00240745535120368
15547862,0,5.581851332449886,195.56744384765625,-90.83265686035156,0.0022409819066524506
15547863,0,5.5818593685408135,195.56744384765625,-90.83265686035156,0.0021076963748782873
15547864,0,5.581867010774956,195.56744384765625,-90.83265686035156,0.0020010375883430243
15547865,0,5.581874055145872,195.56744384765625,-90.83265686035156,0.0019157028291374445
15547866,0,5.581874153846434,195.56744384765625,-90.83265686035156,0.0018474578391760588
15547867,0,5.581879768039407,195.56744384765625,-90.83265686035156,0.00179290771484375
15547868,0,5.58188466719281,195.56744384765625,-90.83265686035156,0.0017492675688117743
15547869,0,5.58188889394076,195.56744384765625,-90.83265686035156,0.0017144393641501665
