ts,agent_id,x,y,z,v
134037,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
134038,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
134039,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
134040,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
134041,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
134042,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
134043,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
134044,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
134045,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.599886347187043e-08
134046,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.507205374557501e-08
134047,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.073713436766291e-08
134048,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.377311086974769e-08
134049,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028484490733036457
134050,0,192.36244201660156,-86.26265716552734,-0.03865550830960274,0.0011169011455070762
134051,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.00046679278228326014
134052,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00012520731604524614
134053,0,192.36241149902344,-86.26263427734375,-0.021952513605356216,4.719634072367313e-05
134054,0,192.36241149902344,-86.26263427734375,-0.015612182207405567,0.00012479573125230063
134055,0,192.36241149902344,-86.26263427734375,-0.009513740427792072,0.0001548913540500145
134056,0,192.36244201660156,-86.26264190673828,-0.0038280105218291283,0.00016439910448344704
134057,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00015815220361676378
134058,0,192.36244201660156,-86.26264190673828,0.005999984685331583,0.00014904297460460215
134059,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013658937184097555
134060,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012218346305041409
134061,0,192.36244201660156,-86.26265716552734,0.016817893832921982,0.00010874169591037297
134062,0,192.36245727539062,-86.26266479492188,0.019500503316521645,9.546937119756517e-05
134063,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.468587700571767e-05
134064,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.412677789540329e-05
134065,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.444894124918996e-05
134066,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.587127553498154e-05
134067,0,192.36245727539062,-86.2626724243164,0.02796676568686962,4.917726885301143e-05
134068,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.2973405804613854e-05
134069,0,192.36245727539062,-86.2626724243164,0.029767073690891266,3.772457634942314e-05
134070,0,192.36245727539062,-86.2626724243164,0.030449293553829193,3.278513643569373e-05
134071,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.8691105001091498e-05
134072,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.4843029707081822e-05
134073,0,192.36245727539062,-86.2626724243164,0.031874656677246094,2.190428475434963e-05
134074,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.8178327911502494e-05
134075,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.6622229884488074e-05
134076,0,192.36245727539062,-86.2626724243164,0.03267795592546463,1.3854206734826959e-05
134077,0,192.36245727539062,-86.2626724243164,0.032856862992048264,1.2312577191181592e-05
134078,0,192.36245727539062,-86.2626724243164,0.033003728836774826,1.0542963939227638e-05
134079,0,192.36245727539062,-86.2626724243164,0.033124085515737534,9.2301298641028e-06
134080,0,192.36245727539062,-86.2626724243164,0.03322257846593857,7.849579461774397e-06
