ts,agent_id,x,y,z,v
129210,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
129211,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
129212,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
129213,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
129214,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
129215,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
129216,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
129217,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
129218,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.65800437896221e-08
129219,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.498477447600822e-08
129220,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.064588147029505e-08
129221,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.342176277239583e-08
129222,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.0002859638202481245
129223,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011590071129794377
129224,0,192.36241149902344,-86.26264190673828,-0.034043312072753906,0.0004832490369380516
129225,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.0001334872482537716
129226,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.464488257910941e-05
129227,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.00012734284821116712
129228,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.0001612411803703925
129229,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.0001695364808934212
129230,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016427360228884224
129231,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015263921277849118
129232,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.0001390895253993535
129233,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012399611292220305
129234,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011061659017912942
129235,0,192.36245727539062,-86.26266479492188,0.019500579684972763,9.751782757512604e-05
129236,0,192.36245727539062,-86.26266479492188,0.02179538644850254,8.591332886937706e-05
129237,0,192.36245727539062,-86.26266479492188,0.02374778687953949,7.444120846455439e-05
129238,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.555323344872723e-05
129239,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.724574013578045e-05
129240,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.0016024592052777e-05
129241,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.364259012765681e-05
129242,0,192.36245727539062,-86.2626724243164,0.029767073690891266,3.822891541754573e-05
129243,0,192.36245727539062,-86.2626724243164,0.030449293553829193,3.3120951400007335e-05
129244,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.897979300976185e-05
129245,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.519457333151598e-05
