ts,agent_id,throttle,steer,brake
129210,0,0.8999999761581421,-0.014101000502705574,0.0
129211,0,0.8999999761581421,-0.0026613236404955387,0.0
129212,0,0.8999999761581421,-0.006610091309994459,0.0
129213,0,0.8999999761581421,-0.002406712155789137,0.0
129214,0,0.8999999761581421,0.0005705098155885935,0.0
129215,0,0.8999999761581421,0.001117274514399469,0.0
129216,0,0.8999999761581421,0.0008639279985800385,0.0
129217,0,0.8999999761581421,0.002769799204543233,0.0
129218,0,0.8999999761581421,0.0027923653833568096,0.0
129219,0,0.8999999761581421,0.0027012175414711237,0.0
129220,0,0.8999999761581421,0.0031743356958031654,0.0
129221,0,0.8999999761581421,0.0033802026882767677,0.0
129222,0,0.8999999761581421,0.0035500547382980585,0.0
129223,0,0.8999999761581421,0.003373532323166728,0.0
129224,0,0.8999999761581421,0.0034678494557738304,0.0
129225,0,0.8999999761581421,0.003529359120875597,0.0
129226,0,0.8999999761581421,0.003512746887281537,0.0
129227,0,0.8999999761581421,0.0037398929707705975,0.0
129228,0,0.8999999761581421,0.003936741501092911,0.0
129229,0,0.8999999761581421,0.003596984315663576,0.0
129230,0,0.8999999761581421,0.004072100389748812,0.0
129231,0,0.8999999761581421,0.0038563497364521027,0.0
129232,0,0.8999999761581421,0.0038504539988934994,0.0
129233,0,0.8999999761581421,0.0037524602375924587,0.0
129234,0,0.8999999761581421,0.00365686253644526,0.0
129235,0,0.8999999761581421,0.0036521193105727434,0.0
129236,0,0.8999999761581421,0.0038212372455745935,0.0
129237,0,0.8999999761581421,0.0036810613237321377,0.0
129238,0,0.8999999761581421,0.00368590303696692,0.0
129239,0,0.8999999761581421,0.0037944342475384474,0.0
129240,0,0.8999999761581421,0.0035664576571434736,0.0
129241,0,0.8999999761581421,0.003749644383788109,0.0
129242,0,0.8999999761581421,0.0035870482679456472,0.0
129243,0,0.8999999761581421,0.0034711905755102634,0.0
129244,0,0.8999999761581421,0.003385694697499275,0.0
129245,0,0.8999999761581421,0.003318847855553031,0.0
129246,0,0.8999999761581421,0.003335406305268407,0.0
129247,0,0.8999999761581421,0.0031891202088445425,0.0
129248,0,0.8999999761581421,0.003298327326774597,0.0
129249,0,0.8999999761581421,0.003220418468117714,0.0
129250,0,0.8999999761581421,0.0032450854778289795,0.0
129251,0,0.8999999761581421,0.003034893423318863,0.0
129252,0,0.8999999761581421,0.0031645731069147587,0.0
129253,0,0.8999999761581421,0.003383659990504384,0.0
129254,0,0.8999999761581421,0.003291233442723751,0.0
129255,0,0.8999999761581421,0.003396321553736925,0.0
129256,0,0.8999999761581421,0.0035635714884847403,0.0
129257,0,0.8999999761581421,0.003201588522642851,0.0
