ts,agent_id,x,y,z,v
126927,0,192.36241149902344,-86.26268005371094,0.5393258333206177,0.0
126928,0,192.36241149902344,-86.26268005371094,0.4919061064720154,0.0
126929,0,192.36241149902344,-86.26268005371094,0.4383743107318878,0.0
126930,0,192.36241149902344,-86.26268005371094,0.3787320554256439,0.0
126931,0,192.36241149902344,-86.26268005371094,0.31298086047172546,0.0
126932,0,192.36241149902344,-86.26268005371094,0.24112220108509064,0.0
126933,0,192.36241149902344,-86.26268005371094,0.16315768659114838,0.0
126934,0,192.36241149902344,-86.26268005371094,0.08290393650531769,0.0
126935,0,192.36241149902344,-86.26268005371094,0.026514854282140732,3.642504565330758e-08
126936,0,192.36241149902344,-86.26268005371094,-0.008726844564080238,8.501360671571323e-08
126937,0,192.36241149902344,-86.26268005371094,-0.029134521260857582,4.0661158223386034e-08
126938,0,192.36241149902344,-86.26268005371094,-0.03932075574994087,8.3451928072674e-08
126939,0,192.36241149902344,-86.26268005371094,-0.04107673466205597,0.00028594954790665014
126940,0,192.36244201660156,-86.26265716552734,-0.03865554556250572,0.0011590441679152608
126941,0,192.36241149902344,-86.26264190673828,-0.03404334932565689,0.00048335636241571744
126942,0,192.36241149902344,-86.26263427734375,-0.028247259557247162,0.00013363931044302744
126943,0,192.36241149902344,-86.26263427734375,-0.02195255272090435,4.486619055710132e-05
126944,0,192.36241149902344,-86.26263427734375,-0.015612220391631126,0.0001274665669051448
126945,0,192.36241149902344,-86.26263427734375,-0.009513778612017632,0.00016159991408091546
126946,0,192.36244201660156,-86.26264190673828,-0.003827972337603569,0.00016965233122685338
126947,0,192.36244201660156,-86.26264190673828,0.0013550185831263661,0.00016427915273047115
126948,0,192.36244201660156,-86.26264190673828,0.006000022869557142,0.00015274324203195605
126949,0,192.36244201660156,-86.26265716552734,0.01010768860578537,0.00013914731839992397
126950,0,192.36244201660156,-86.26265716552734,0.013701400719583035,0.00012413717691916228
126951,0,192.36244201660156,-86.26265716552734,0.016817854717373848,0.00011027116371611341
126952,0,192.36245727539062,-86.26266479492188,0.01950054056942463,9.721631555134376e-05
126953,0,192.36245727539062,-86.26266479492188,0.021795349195599556,8.578136001588354e-05
126954,0,192.36245727539062,-86.26266479492188,0.023747749626636505,7.501503131997014e-05
126955,0,192.36245727539062,-86.26266479492188,0.02540103904902935,6.566825065631214e-05
126956,0,192.36245727539062,-86.2626724243164,0.026795310899615288,5.719658618463537e-05
126957,0,192.36245727539062,-86.2626724243164,0.02796676568686962,5.0003409397506614e-05
126958,0,192.36245727539062,-86.2626724243164,0.028947867453098297,4.35063423100906e-05
126959,0,192.36245727539062,-86.2626724243164,0.0297671128064394,3.831069836824641e-05
126960,0,192.36245727539062,-86.2626724243164,0.030449332669377327,3.338125408926382e-05
126961,0,192.36245727539062,-86.2626724243164,0.03101608157157898,2.9105797737924594e-05
126962,0,192.36245727539062,-86.2626724243164,0.03148593753576279,2.538378014438712e-05
126963,0,192.36245727539062,-86.2626724243164,0.03187461942434311,2.2226297593675868e-05
126964,0,192.36245727539062,-86.2626724243164,0.032195623964071274,1.8508791693973596e-05
126965,0,192.36245727539062,-86.2626724243164,0.03246017545461655,1.636511690306612e-05
